date,평균기온,최저기온,최고기온,강수 계속시간,일강수량,최대 순간 풍속,최대 순간 풍속 풍향,최대 풍속,최대 풍속 풍향,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,합계 일조 시간,시간당 최다일사량,합계 일사,일 최심적설,합계 대형증발량,안개 계속시간,PM10,PM2.5,O3,NO2,CO,SO2,187750,45060,83550,45520,22100,종합대기상태,종합대기지수,주오염물질,china_PM25
2017-04-21,13.1,7.6,19.3,,,8.3,290.0,4.8,270.0,2.0,1701.0,4.1,31.0,56.5,8.2,1000.9,8.5,2.75,18.12,,3.4,,59.0,20.0,0.027999999999999997,0.045,0.5,0.004,0.00862069,0.0050761420000000005,0.0,0.015086206999999999,0.008498584,보통,75.0,이산화질소,61.5
2017-04-22,14.8,8.5,22.5,,,10.5,250.0,6.6,270.0,2.1,1836.0,2.3,16.0,48.4,7.4,1002.8,12.4,2.66,21.83,,4.8,,57.0,25.0,0.032,0.038,0.5,0.003,,,,,,보통,66.0,미세먼지(PM10),20.7
2017-04-23,14.9,8.9,21.7,,,10.4,180.0,6.3,200.0,2.4,2114.0,-0.1,17.0,40.0,6.2,1006.8,12.6,2.98,23.55,,5.8,,45.0,22.0,0.040999999999999995,0.036000000000000004,0.4,0.004,,,,,,보통,59.0,이산화질소,37.9
2017-04-24,15.1,8.3,21.3,,,10.7,270.0,6.2,230.0,2.7,2346.0,0.5,21.0,39.4,6.4,1008.5,12.1,2.78,21.56,,5.0,,38.0,17.0,0.036000000000000004,0.042,0.5,0.004,0.0,-0.003466205,-0.003436426,-0.031049251,0.0014245010000000001,보통,70.0,이산화질소,44.1
2017-04-25,16.0,12.9,20.4,,,9.7,250.0,5.1,250.0,2.7,2320.0,7.3,44.0,56.8,10.3,1008.1,4.7,2.64,,,3.2,,51.0,27.0,0.044000000000000004,0.036000000000000004,0.4,0.004,-0.008928571,0.011009173999999998,0.0,0.008187135,0.005681818000000001,보통,66.0,초미세먼지(PM2.5),47.1
2017-04-26,15.1,10.5,20.2,,,11.8,270.0,6.4,290.0,3.3,2862.0,-1.9,14.0,36.0,5.7,1005.6,12.6,3.26,25.55,,6.4,,41.0,17.0,0.040999999999999995,0.02,0.3,0.003,0.0,0.003597122,0.0,0.028735632,0.004231312,보통,59.0,오존,21.5
2017-04-27,13.6,7.9,19.8,,,13.9,230.0,6.7,270.0,3.3,2884.0,-0.5,18.0,41.8,6.0,1001.4,12.8,3.09,24.94,,5.5,,39.0,13.0,0.039,0.024,0.4,0.004,0.009230769,0.00907441,0.010362694,0.0,0.0,보통,58.0,오존,25.2
2017-04-28,14.4,8.9,21.5,,,10.3,270.0,6.5,270.0,3.0,2592.0,5.2,28.0,57.3,8.9,995.0,12.2,3.09,22.59,,4.6,,57.0,24.0,0.033,0.038,0.6,0.006999999999999999,0.0,0.0054844609999999995,-0.00173913,0.008293839,0.005797101,보통,66.0,미세먼지(PM10),21.6
2017-04-29,17.1,9.6,23.7,,,9.3,230.0,6.1,230.0,2.7,2357.0,3.1,17.0,44.3,7.8,996.5,12.5,3.1,24.45,,6.2,,57.0,27.0,0.038,0.037000000000000005,0.5,0.006,,,,,,보통,66.0,초미세먼지(PM2.5),30.5
2017-04-30,19.3,13.7,27.8,,,9.2,230.0,5.0,230.0,2.6,2286.0,10.1,28.0,57.9,12.4,997.3,11.4,2.91,21.96,,4.9,,81.0,47.0,0.071,0.027999999999999997,0.6,0.006999999999999999,,,,,,나쁨,109.0,초미세먼지(PM2.5),37.9
2017-05-01,20.1,12.8,28.3,,,7.1,290.0,4.7,270.0,1.9,1669.0,8.0,17.0,50.8,10.9,1005.9,11.9,3.13,24.3,,5.6,,84.0,47.0,0.061,0.033,0.6,0.005,,,,,,나쁨,109.0,초미세먼지(PM2.5),57.5
2017-05-02,20.7,15.2,28.0,,,7.2,230.0,4.5,270.0,2.1,1783.0,6.4,26.0,42.0,9.7,1011.1,8.7,2.75,20.21,,5.0,,87.0,46.0,0.044000000000000004,0.05,0.6,0.005,0.00617284,0.009208103,0.008710800999999999,0.020524515,-0.0014577260000000001,나쁨,105.0,초미세먼지(PM2.5),49.4
2017-05-03,21.5,14.5,30.2,,,10.1,270.0,7.4,270.0,2.0,1730.0,4.0,16.0,34.1,8.2,1010.5,12.6,3.1,24.05,,6.2,,60.0,29.0,0.063,0.040999999999999995,0.5,0.004,,,,,,보통,78.0,오존,69.6
2017-05-04,21.0,14.8,27.5,,,8.2,270.0,5.4,270.0,2.0,1757.0,7.7,25.0,43.6,10.6,1006.0,8.0,2.43,17.89,,4.6,,55.0,30.0,0.035,0.044000000000000004,0.5,0.005,-0.012618296999999999,0.003629764,0.026132403999999998,0.024038462000000003,-0.005763689000000001,보통,73.0,이산화질소,87.4
2017-05-05,20.9,15.5,27.0,,,11.8,200.0,6.9,270.0,3.2,2735.0,10.6,35.0,53.4,13.0,1003.4,11.6,2.92,23.38,,5.8,,45.0,20.0,0.039,0.019,0.3,0.003,,,,,,보통,58.0,오존,457.8
2017-05-06,14.9,10.0,19.3,,,14.8,270.0,8.1,250.0,3.8,3278.0,-2.5,16.0,32.0,5.4,1005.0,12.4,3.12,25.23,,6.0,,164.0,17.0,0.040999999999999995,0.02,0.3,0.003,,,,,,나쁨,209.0,미세먼지(PM10),329.2
2017-05-07,16.6,10.9,22.8,,,11.7,270.0,6.5,250.0,3.2,2788.0,2.1,16.0,42.6,7.4,1003.5,12.6,3.19,25.9,,6.5,,75.0,14.0,0.044000000000000004,0.023,0.3,0.005,,,,,,보통,80.0,미세먼지(PM10),47.3
2017-05-08,17.9,11.1,23.5,,,7.4,180.0,4.4,250.0,2.1,1792.0,5.1,34.0,43.6,9.0,1003.6,6.1,2.53,16.92,,3.7,,147.0,34.0,0.044000000000000004,0.043,0.5,0.008,0.050314465,0.084990958,0.039655172,0.16908212600000003,0.011544012,나쁨,181.0,미세먼지(PM10),36.0
2017-05-09,17.1,15.3,22.6,7.67,2.5,7.1,50.0,3.9,70.0,1.6,1394.0,9.3,36.0,62.6,12.0,1000.5,1.3,2.17,8.34,,2.0,,112.0,30.0,0.022000000000000002,0.044000000000000004,0.5,0.005,,,,,,나쁨,120.0,미세먼지(PM10),51.6
2017-05-10,16.4,14.2,20.8,6.0,2.5,8.6,270.0,5.8,270.0,2.5,2126.0,11.3,54.0,73.0,13.5,999.6,7.0,2.11,15.29,,2.8,,37.0,17.0,0.035,0.023,0.4,0.002,0.006116208000000001,-0.008305648,0.0,-0.011152416,0.007163324,보통,54.0,오존,59.2
2017-05-11,19.3,13.1,24.8,0.75,0.0,6.5,180.0,4.3,200.0,1.8,1584.0,12.3,48.0,65.3,14.4,1001.1,5.3,2.86,16.69,,3.3,,65.0,32.0,0.033,0.042,0.5,0.005,-0.00621118,0.0017241379999999998,-0.001605136,0.0,0.001449275,보통,77.0,초미세먼지(PM2.5),52.2
2017-05-12,19.1,16.8,21.1,,,8.6,250.0,5.0,230.0,2.1,1844.0,13.8,63.0,71.6,15.8,998.7,0.0,0.79,5.57,,1.6,,70.0,42.0,0.035,0.044000000000000004,0.6,0.006,0.0,0.0017035779999999999,0.015923567,-0.036363636,0.005657709,보통,97.0,초미세먼지(PM2.5),35.5
2017-05-13,16.4,12.4,22.6,1.75,6.0,15.7,180.0,8.5,230.0,3.1,2680.0,12.3,52.0,77.8,14.3,995.6,2.2,1.77,8.35,,2.3,,45.0,24.0,0.039,0.031,0.4,0.004,,,,,,보통,59.0,초미세먼지(PM2.5),41.0
2017-05-14,15.7,11.0,20.7,,,12.1,270.0,6.7,270.0,3.7,3196.0,6.6,32.0,58.3,9.8,999.2,13.1,3.37,27.71,,5.7,,48.0,12.0,0.044000000000000004,0.018000000000000002,0.3,0.004,,,,,,보통,62.0,오존,43.8
2017-05-15,16.0,12.3,20.1,0.42,0.0,7.6,270.0,4.8,270.0,2.8,2383.0,8.3,45.0,61.4,11.0,1001.5,8.1,2.65,17.5,,3.2,,36.0,10.0,0.032,0.026000000000000002,0.3,0.004,0.003012048,-0.0035087720000000003,-0.008038585,0.004016064000000001,0.0028288540000000004,보통,52.0,오존,19.9
2017-05-16,17.1,13.3,22.3,,,7.2,180.0,4.2,270.0,2.0,1695.0,8.9,38.0,60.5,11.4,1000.6,9.6,2.08,16.79,,3.3,,30.0,15.0,0.033,0.031,0.3,0.005,0.02266289,0.0,0.008183306,-0.016,0.0,보통,53.0,오존,22.9
2017-05-17,18.6,12.3,25.9,,,7.9,270.0,5.4,270.0,2.1,1798.0,7.8,29.0,51.5,10.6,1001.1,13.2,3.27,26.53,,5.7,,31.0,16.0,0.033,0.037000000000000005,0.4,0.005,0.00286533,-0.003577818,0.0,0.028688525,0.004037685,보통,61.0,이산화질소,42.3
2017-05-18,20.4,13.9,26.9,,,8.9,270.0,5.5,250.0,2.3,1945.0,6.6,28.0,41.9,9.8,1005.5,12.9,3.11,24.44,,5.7,,40.0,24.0,0.045,0.044000000000000004,0.5,0.006,0.0,-0.016393443,-0.013333333000000001,0.009569378,-0.018817204,보통,73.0,이산화질소,54.7
2017-05-19,21.1,15.1,27.9,,,9.1,250.0,5.5,290.0,2.6,2206.0,6.7,23.0,42.6,9.9,1006.7,13.3,3.23,26.72,,7.0,,39.0,22.0,0.047,0.037000000000000005,0.4,0.006,-0.015015015,-0.003724395,-0.001680672,0.0,-0.001367989,보통,64.0,오존,79.3
2017-05-20,20.9,15.4,27.3,,,8.6,290.0,5.7,270.0,2.4,2115.0,7.5,28.0,44.0,10.4,1005.7,13.0,3.05,24.18,,5.7,,32.0,19.0,0.044000000000000004,0.033,0.4,0.006999999999999999,,,,,,보통,62.0,오존,92.5
2017-05-21,21.5,16.0,27.6,,,8.3,230.0,4.7,250.0,2.3,2008.0,9.3,19.0,48.1,11.8,1004.9,11.9,3.2,26.62,,6.3,,26.0,16.0,0.042,0.025,0.3,0.004,,,,,,보통,60.0,오존,71.4
2017-05-22,21.8,15.9,28.0,,,7.8,320.0,5.0,290.0,2.0,1767.0,11.3,30.0,53.6,13.4,1003.8,11.8,2.7,22.27,,4.8,,37.0,23.0,0.034,0.031,0.4,0.004,0.027272727000000004,0.0,0.004966887,-0.020449898,0.006849315,보통,56.0,초미세먼지(PM2.5),60.0
2017-05-23,20.0,17.2,24.4,4.33,5.0,8.0,250.0,4.4,230.0,1.9,1614.0,13.5,46.0,68.0,15.6,1000.6,2.4,1.94,11.66,,2.8,,29.0,19.0,0.017,0.033,0.4,0.004,0.0,0.0018761729999999999,0.003305785,-0.006479482,0.006802720999999999,보통,54.0,이산화질소,51.3
2017-05-24,21.8,16.9,27.8,0.67,0.1,7.6,320.0,4.6,290.0,2.0,1770.0,12.9,31.0,60.4,15.0,998.0,12.7,2.91,24.99,,5.3,,22.0,13.0,0.027999999999999997,0.027999999999999997,0.3,0.002,0.0,0.007462687,0.001644737,0.028969957,0.002642008,좋음,47.0,이산화질소,21.2
2017-05-25,19.2,14.4,24.4,,,11.8,290.0,7.0,290.0,3.4,2914.0,6.1,14.0,45.6,9.8,994.9,12.8,3.04,24.3,,6.6,,32.0,13.0,0.037000000000000005,0.031,0.4,0.003,0.0,0.0,-0.003305785,0.004459309,0.004,보통,56.0,오존,25.8
2017-05-26,17.7,12.4,23.2,,,8.2,290.0,5.3,290.0,2.9,2488.0,3.8,25.0,41.5,8.2,997.7,11.3,3.41,25.32,,5.3,,19.0,7.0,0.038,0.02,0.3,0.003,-0.0063091480000000005,-0.0018975329999999999,0.0,0.0,-0.001328021,보통,57.0,오존,26.2
2017-05-27,19.5,13.7,26.4,,,8.0,290.0,4.9,270.0,2.2,1903.0,6.3,24.0,46.1,9.8,1001.7,13.5,3.18,26.95,,6.1,,27.0,12.0,0.045,0.028999999999999998,0.4,0.004,,,,,,보통,63.0,오존,41.0
2017-05-28,21.2,14.4,27.9,,,9.3,200.0,5.4,230.0,2.7,2369.0,9.7,25.0,50.6,12.6,1001.4,11.2,2.91,23.57,,5.3,,37.0,20.0,0.053,0.03,0.4,0.005,,,,,,보통,69.0,오존,57.8
2017-05-29,22.9,18.1,29.3,,,8.3,320.0,5.3,270.0,2.3,1991.0,14.6,39.0,61.8,16.6,1001.7,9.7,2.85,22.29,,5.0,,59.0,33.0,0.064,0.033,0.5,0.006999999999999999,0.003076923,0.011385198999999999,0.014754098,0.024444444,-0.001364256,보통,78.0,오존,102.5
2017-05-30,23.6,18.6,30.3,,,9.6,230.0,5.4,230.0,2.4,2104.0,7.3,7.0,43.5,11.3,999.4,11.1,2.52,21.3,,6.6,,44.0,21.0,0.042,0.04,0.4,0.006,0.0,0.0,0.008130080999999999,0.014557671000000001,0.0,보통,66.0,이산화질소,61.8
2017-05-31,23.3,17.7,29.6,,,7.4,270.0,4.8,290.0,1.9,1682.0,11.1,22.0,49.1,13.6,992.9,10.2,2.67,20.09,,4.6,,31.0,18.0,0.027000000000000003,0.043,0.4,0.004,-0.00617284,0.0,0.0,0.001152074,0.004081633,보통,71.0,이산화질소,37.2
2017-06-01,23.3,20.0,27.0,,,12.1,250.0,6.2,270.0,3.1,2703.0,11.6,24.0,51.8,14.6,989.2,10.6,2.8,21.83,,6.4,,29.0,16.0,0.042,0.016,0.3,0.002,0.0,0.003898635,0.0,0.001164144,0.0027548209999999997,보통,60.0,오존,82.3
2017-06-02,20.5,15.5,25.6,0.92,0.0,8.3,250.0,5.2,250.0,2.8,2444.0,4.7,20.0,37.4,8.6,994.0,12.2,3.23,25.66,,6.7,,23.0,8.0,0.043,0.017,0.2,0.002,-0.009287926,0.007843137,0.006472492,0.004561003,0.010512483999999999,보통,61.0,오존,33.4
2017-06-03,20.5,16.1,26.5,,,9.6,270.0,6.2,230.0,3.0,2630.0,7.3,24.0,44.0,10.2,997.5,13.5,3.41,27.88,,6.4,,25.0,10.0,0.039,0.02,0.3,0.003,,,,,,보통,58.0,오존,29.8
2017-06-04,21.7,15.1,28.1,,,9.7,320.0,5.6,270.0,2.6,2287.0,5.2,19.0,36.9,8.9,1001.4,13.6,3.39,27.49,,7.5,,24.0,10.0,0.045,0.021,0.3,0.002,,,,,,보통,63.0,오존,29.2
2017-06-05,24.2,16.4,30.3,0.5,0.0,7.9,90.0,4.0,70.0,1.9,1611.0,6.1,18.0,33.3,9.4,1004.5,12.9,3.05,26.62,,6.8,,22.0,11.0,0.046,0.036000000000000004,0.4,0.003,0.009345794000000001,0.011764706000000002,0.024630542000000002,0.006993007,-0.00131406,보통,63.0,오존,43.6
2017-06-06,19.4,14.5,23.9,10.75,15.5,8.8,90.0,5.0,90.0,2.5,2179.0,10.2,36.0,60.0,12.7,1002.6,0.0,1.2,7.4,,1.9,,18.0,10.0,0.036000000000000004,0.028999999999999998,0.3,0.002,,,,,,보통,55.0,오존,62.1
2017-06-07,17.6,15.1,19.2,14.58,12.5,8.9,290.0,4.6,270.0,2.4,2079.0,16.0,78.0,91.4,18.3,994.7,0.2,0.55,3.47,,1.3,,14.0,9.0,0.024,0.027999999999999997,0.4,0.002,0.003012048,0.007722008000000001,0.008210181,0.002344666,0.005291005,좋음,47.0,이산화질소,56.0
2017-06-08,20.1,15.1,25.9,,,8.9,320.0,5.5,250.0,2.8,2460.0,13.3,38.0,67.3,15.3,999.7,11.8,3.2,25.61,,4.8,,38.0,25.0,0.057,0.026000000000000002,0.6,0.003,-0.003067485,0.007707129,-0.0032840720000000003,0.001132503,0.0,보통,73.0,오존,64.3
2017-06-09,21.2,17.9,25.7,1.08,0.1,10.1,200.0,6.4,200.0,3.3,2864.0,15.2,50.0,69.8,17.3,996.8,7.4,2.9,16.67,,3.5,,56.0,36.0,0.055,0.032,0.6,0.004,-0.015822785,0.0038759690000000004,-0.004918033,0.0,0.001270648,보통,85.0,초미세먼지(PM2.5),32.3
2017-06-10,21.5,16.7,27.5,3.83,4.5,7.2,290.0,4.0,320.0,2.3,2002.0,7.0,14.0,46.8,10.8,996.9,9.8,3.29,24.26,,6.7,,41.0,19.0,0.05,0.022000000000000002,0.4,0.002,,,,,,보통,67.0,오존,27.4
2017-06-11,22.8,14.8,29.6,,,10.8,70.0,5.5,290.0,2.2,1911.0,5.1,17.0,33.8,8.8,998.3,13.7,3.32,28.53,,7.9,,24.0,8.0,0.035,0.027000000000000003,0.3,0.002,,,,,,보통,54.0,오존,38.0
2017-06-12,22.1,17.0,28.0,,,7.6,50.0,4.9,270.0,2.8,2440.0,9.1,25.0,45.5,11.7,1004.1,12.2,3.21,24.22,,5.3,,25.0,11.0,0.046,0.025,0.3,0.002,-0.012944984,0.0,0.0048231509999999995,-0.006696429,-0.007633588,보통,63.0,오존,29.2
2017-06-13,21.5,18.3,25.9,0.33,0.0,10.2,270.0,6.1,270.0,2.4,2098.0,13.9,44.0,63.0,15.9,1004.1,10.3,2.6,21.29,,4.5,,28.0,14.0,0.035,0.022000000000000002,0.3,0.003,0.0,-0.005964215,0.01147541,0.0,-0.0025608189999999998,보통,54.0,오존,37.2
2017-06-14,21.8,17.8,26.8,,,8.5,270.0,5.4,270.0,2.8,2400.0,13.9,38.0,63.0,15.9,1000.8,11.9,3.09,25.27,,5.2,,37.0,19.0,0.039,0.027000000000000003,0.3,0.003,0.0,0.0,0.006557377,0.003480278,0.002547771,보통,58.0,오존,46.5
2017-06-15,23.1,18.0,29.6,,,8.7,230.0,5.4,230.0,2.5,2117.0,14.8,30.0,62.4,16.8,998.1,11.4,3.09,24.81,,5.7,,44.0,25.0,0.043,0.031,0.4,0.004,-0.010169491999999999,0.002,-0.001650165,0.0,-0.005121639,보통,61.0,초미세먼지(PM2.5),48.1
2017-06-16,25.5,20.0,32.7,,,7.4,290.0,4.6,230.0,2.2,1883.0,15.2,31.0,55.8,17.3,999.3,11.9,3.03,24.11,,5.6,,55.0,39.0,0.057,0.042,0.5,0.011000000000000001,0.0,0.0020161289999999998,0.006655574,0.016887817,0.0051085570000000005,보통,90.0,초미세먼지(PM2.5),34.4
2017-06-17,24.2,20.6,29.9,,,8.2,320.0,5.0,290.0,2.4,2095.0,13.2,30.0,52.3,15.3,1000.5,12.7,2.93,24.5,,5.6,,41.0,29.0,0.063,0.021,0.5,0.01,,,,,,보통,78.0,오존,60.3
2017-06-18,24.3,18.6,31.8,,,8.0,270.0,5.3,270.0,2.3,1961.0,12.8,25.0,52.0,14.9,1000.2,13.2,3.12,26.0,,6.2,,35.0,25.0,0.048,0.021,0.4,0.006999999999999999,,,,,,보통,65.0,오존,73.8
2017-06-19,24.8,19.5,30.2,,,7.2,290.0,4.2,250.0,1.8,1562.0,12.8,27.0,50.9,14.9,999.4,11.0,2.46,21.0,,5.2,,42.0,31.0,0.036000000000000004,0.03,0.5,0.006,-0.003401361,0.007952286,0.001663894,0.009153318,0.0,보통,74.0,초미세먼지(PM2.5),88.4
2017-06-20,26.0,20.0,32.7,1.83,0.0,7.5,230.0,5.0,270.0,2.1,1809.0,12.0,26.0,43.4,14.1,995.0,7.9,2.84,18.81,,5.4,,40.0,29.0,0.045,0.024,0.5,0.005,0.0,0.0,-0.006666666999999999,0.0,-0.002587322,보통,69.0,초미세먼지(PM2.5),57.3
2017-06-21,25.4,21.7,31.6,0.75,0.0,9.7,230.0,6.3,230.0,2.9,2463.0,14.3,30.0,52.6,16.4,995.6,11.1,3.01,23.53,,5.9,,46.0,33.0,0.038,0.018000000000000002,0.4,0.006,0.0,0.002040816,0.0,-0.001257862,-0.007772021,보통,77.0,초미세먼지(PM2.5),36.4
2017-06-22,25.3,21.2,30.4,,,8.2,250.0,4.9,250.0,2.5,2190.0,15.7,36.0,57.3,17.9,998.7,10.8,3.04,23.53,,5.7,,31.0,23.0,0.036000000000000004,0.016,0.3,0.005,-0.007326007,0.007194245,0.0,-0.001254705,0.003963012,보통,56.0,초미세먼지(PM2.5),47.4
2017-06-23,26.7,21.3,34.1,,,9.2,290.0,5.7,270.0,2.0,1686.0,15.8,25.0,53.0,17.9,996.2,12.9,3.05,22.75,,5.4,,34.0,22.0,0.036000000000000004,0.024,0.4,0.005,-0.007246376999999999,-0.008213551999999999,-0.008547009,0.0,0.01212938,보통,56.0,초미세먼지(PM2.5),51.9
2017-06-24,24.5,21.5,27.8,9.17,3.5,8.3,320.0,5.2,290.0,1.2,1073.0,15.8,40.0,60.4,18.2,993.3,0.8,0.87,7.22,,2.0,,32.0,21.0,0.021,0.027000000000000003,0.5,0.006,,,,,,보통,54.0,초미세먼지(PM2.5),47.3
2017-06-25,23.8,21.0,28.4,3.42,1.5,7.2,290.0,3.6,320.0,1.5,1320.0,18.9,48.0,75.4,21.8,992.6,4.6,1.99,12.96,,2.5,,28.0,22.0,0.035,0.019,0.4,0.004,,,,,,보통,56.0,초미세먼지(PM2.5),21.7
2017-06-26,23.1,20.1,29.9,8.5,29.0,10.0,180.0,6.4,180.0,2.2,1903.0,18.3,43.0,76.9,21.1,997.3,4.9,3.06,14.3,,3.4,,22.0,16.0,0.031,0.028999999999999998,0.4,0.003,0.00729927,0.0,0.005163511,-0.0036719709999999996,-0.003931848,보통,51.0,오존,31.4
2017-06-27,25.2,20.8,30.5,0.67,0.0,7.4,320.0,4.3,230.0,2.2,1869.0,18.4,44.0,67.5,21.2,999.7,7.8,2.59,18.34,,3.8,,22.0,17.0,0.039,0.028999999999999998,0.4,0.003,-0.014705882,0.0,0.0,0.0,-0.002587322,보통,58.0,오존,24.5
2017-06-28,26.0,22.5,30.5,,,8.1,290.0,4.6,270.0,2.1,1808.0,18.3,44.0,63.5,21.0,1001.9,6.9,2.3,16.7,,3.9,,36.0,30.0,0.051,0.032,0.4,0.004,0.0,0.0,0.0,0.006067961,-0.010484928000000001,보통,72.0,초미세먼지(PM2.5),78.8
2017-06-29,26.2,21.9,31.5,,,7.1,270.0,4.7,270.0,2.2,1867.0,18.5,40.0,64.8,21.3,1001.1,9.5,3.01,21.06,,4.8,,41.0,33.0,0.047,0.03,0.4,0.003,0.0,0.001015228,0.0,0.004854369,0.013368983999999999,보통,77.0,초미세먼지(PM2.5),89.9
2017-06-30,25.9,22.2,30.9,,,7.0,320.0,4.3,270.0,2.2,1940.0,18.6,40.0,65.9,21.5,998.2,7.7,2.49,19.45,,4.3,,45.0,35.0,0.049,0.026000000000000002,0.4,0.002,-0.014925373,-0.004048583,-0.005119454,-0.00365408,-0.008042895,보통,82.0,초미세먼지(PM2.5),101.6
2017-07-01,25.3,22.4,30.7,4.25,0.5,7.1,200.0,4.6,200.0,2.0,1690.0,19.9,45.0,73.6,23.3,997.4,3.4,2.46,13.89,,2.9,,36.0,29.0,0.040999999999999995,0.028999999999999998,0.4,0.002,,,,,,보통,69.0,초미세먼지(PM2.5),80.0
2017-07-02,24.3,21.9,26.8,21.33,92.0,13.3,270.0,7.3,290.0,2.5,2151.0,22.6,81.0,90.5,27.4,996.8,0.0,0.95,5.5,,1.3,,27.0,21.0,0.022000000000000002,0.019,0.3,0.002,,,,,,보통,54.0,초미세먼지(PM2.5),83.3
2017-07-03,24.7,21.9,27.4,9.08,67.5,12.2,230.0,6.2,230.0,3.5,3051.0,22.3,69.0,87.6,27.0,995.7,2.0,1.73,9.19,,2.3,,22.0,16.0,0.028999999999999998,0.023,0.3,0.002,-0.007518797,0.00605449,-0.0067567569999999995,-0.014778325,0.0,좋음,48.0,오존,102.8
2017-07-04,26.7,23.8,31.6,4.0,0.5,7.6,270.0,4.9,270.0,2.0,1721.0,21.4,51.0,74.5,25.6,996.0,9.4,2.43,19.73,,4.1,,33.0,25.0,0.042,0.024,0.4,0.003,-0.019011407,-0.007099391,0.006779661,0.00621118,0.0,보통,61.0,초미세먼지(PM2.5),73.8
2017-07-05,27.4,23.3,32.6,,,6.7,270.0,4.1,270.0,1.5,1334.0,20.3,43.0,66.9,23.8,1000.0,7.8,2.64,18.39,,4.3,,34.0,27.0,0.05,0.031,0.4,0.003,0.0,-0.005102041,-0.003436426,0.002570694,0.0,보통,67.0,오존,65.0
2017-07-06,27.6,23.9,34.6,1.95,34.0,9.8,160.0,5.3,160.0,1.7,1502.0,21.5,39.0,72.3,25.9,1000.1,8.3,2.33,19.12,,4.0,,44.0,34.0,0.054000000000000006,0.042,0.5,0.003,0.01171875,-0.00203252,0.0,-0.00635324,0.026954178,보통,79.0,초미세먼지(PM2.5),77.4
2017-07-07,26.4,24.4,28.4,10.67,16.5,7.9,180.0,4.8,180.0,2.0,1691.0,22.7,70.0,80.8,27.7,997.7,1.0,0.95,6.32,,1.4,,22.0,14.0,0.013999999999999999,0.037000000000000005,0.4,0.002,0.0,-0.0070564519999999995,-0.001694915,0.010126582,-0.005326231999999999,보통,61.0,이산화질소,93.6
2017-07-08,26.0,24.6,27.6,8.17,4.5,9.3,180.0,5.0,200.0,2.6,2272.0,22.8,76.0,83.3,27.8,996.5,0.1,0.81,4.66,,1.3,,26.0,17.0,0.02,0.027000000000000003,0.3,0.002,,,,,,좋음,47.0,초미세먼지(PM2.5),33.6
2017-07-09,26.3,23.8,30.3,11.1,32.5,5.9,20.0,3.1,160.0,1.0,843.0,24.0,66.0,88.0,29.8,996.3,1.6,1.59,9.27,,1.8,,26.0,19.0,0.023,0.031,0.4,0.002,,,,,,보통,51.0,이산화질소,51.5
2017-07-10,24.0,22.6,25.4,21.08,144.5,11.5,230.0,5.9,230.0,2.3,2006.0,23.4,88.0,96.5,28.7,991.1,0.0,0.22,2.01,,0.6,,13.0,9.0,0.011000000000000001,0.034,0.4,0.002,0.01171875,0.001001001,-0.008517888000000001,0.0,-0.00669344,보통,56.0,이산화질소,66.2
2017-07-11,26.0,22.2,30.9,2.25,1.0,6.7,250.0,4.4,230.0,2.1,1772.0,22.2,54.0,81.4,26.9,997.2,5.6,1.93,13.94,,3.1,,36.0,27.0,0.040999999999999995,0.027000000000000003,0.4,0.002,-0.011857708,0.0,-0.005181347,-0.003792668,0.002677376,보통,66.0,초미세먼지(PM2.5),68.7
2017-07-12,27.1,24.9,31.1,3.92,0.0,7.2,250.0,4.6,270.0,2.3,1970.0,22.2,54.0,75.9,26.8,1000.2,7.7,2.65,17.01,,3.5,,43.0,32.0,0.05,0.025,0.4,0.002,0.0,-0.00304878,-0.010434783000000001,0.0,0.002645503,보통,77.0,초미세먼지(PM2.5),38.5
2017-07-13,27.6,23.1,32.1,,,7.2,140.0,4.0,250.0,1.5,1267.0,21.5,51.0,71.0,25.7,998.0,9.2,2.61,19.23,,4.2,,44.0,33.0,0.049,0.036000000000000004,0.5,0.003,0.003952569,-0.001014199,0.005300353000000001,0.0,0.009247028000000001,보통,77.0,초미세먼지(PM2.5),76.3
2017-07-14,28.7,26.1,33.0,0.5,0.0,10.1,200.0,6.0,230.0,2.1,1856.0,22.1,49.0,68.4,26.6,998.0,6.6,2.56,16.04,,3.6,,43.0,32.0,0.042,0.04,0.5,0.004,-0.003937008,0.003070624,-0.012173913,0.001305483,0.00669344,보통,77.0,초미세먼지(PM2.5),67.8
2017-07-15,25.0,23.4,27.3,15.67,42.5,8.9,230.0,5.2,230.0,2.2,1909.0,22.9,75.0,89.0,28.0,999.5,0.5,1.12,5.65,,1.3,,19.0,14.0,0.024,0.027000000000000003,0.3,0.002,,,,,,좋음,45.0,이산화질소,60.6
2017-07-16,26.2,23.4,28.8,7.08,22.5,7.0,230.0,4.3,230.0,1.4,1250.0,22.9,64.0,83.4,27.9,1001.8,0.9,1.78,10.5,,2.3,,17.0,12.0,0.02,0.025,0.3,0.003,,,,,,좋음,42.0,이산화질소,45.0
2017-07-17,26.8,24.0,29.0,2.17,7.5,7.4,290.0,4.3,250.0,2.0,1709.0,22.3,65.0,77.3,26.9,1001.9,0.3,1.4,11.18,,2.2,,21.0,14.0,0.022000000000000002,0.027000000000000003,0.3,0.003,0.0,0.001034126,0.0,0.0,0.0,좋음,45.0,이산화질소,66.3
